timestep,L_acc_x,L_acc_y,L_acc_z,L_gyro_x,L_gyro_y,L_gyro_z,L_pressure_1,L_pressure_2,L_pressure_3,L_pressure_4,L_pressure_5,L_pressure_6,L_pressure_7,L_pressure_8,L_pressure_9,L_pressure_10,L_pressure_11,L_pressure_12,L_pressure_13,L_pressure_14,L_pressure_15,L_pressure_16,L_pressure_17,L_pressure_18,L_pressure_19,L_pressure_20,L_pressure_21,L_pressure_22,L_pressure_23,L_pressure_24,L_pressure_25,L_pressure_26,L_pressure_27,L_pressure_28,L_pressure_29,L_pressure_30,L_pressure_31,L_pressure_32,L_pressure_33,L_pressure_34,L_pressure_35,L_pressure_36,L_pressure_37,L_pressure_38,L_pressure_39,L_pressure_40,R_acc_x,R_acc_y,R_acc_z,R_gyro_x,R_gyro_y,R_gyro_z,R_pressure_1,R_pressure_2,R_pressure_3,R_pressure_4,R_pressure_5,R_pressure_6,R_pressure_7,R_pressure_8,R_pressure_9,R_pressure_10,R_pressure_11,R_pressure_12,R_pressure_13,R_pressure_14,R_pressure_15,R_pressure_16,R_pressure_17,R_pressure_18,R_pressure_19,R_pressure_20,R_pressure_21,R_pressure_22,R_pressure_23,R_pressure_24,R_pressure_25,R_pressure_26,R_pressure_27,R_pressure_28,R_pressure_29,R_pressure_30,R_pressure_31,R_pressure_32,R_pressure_33,R_pressure_34,R_pressure_35,R_pressure_36,R_pressure_37,R_pressure_38,R_pressure_39,R_pressure_40
223.13,-4636,14696,-11792,-32768,-14995,-2319,3,3,3,0,2,3,2,11,2,2,3,1,3,2,3,1,2,0,3,0,3,3,1,2,2,11,2,3,2,5,1,1,6,2,2,2,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.14,-4636,14696,-11792,-32768,-14995,-2319,3,3,3,0,2,3,2,11,2,2,3,1,3,2,3,1,2,0,3,0,3,3,1,2,2,11,2,3,2,5,1,1,6,2,2,2,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.15,-4636,14696,-11792,-32768,-14995,-2319,3,3,3,0,2,3,2,11,2,2,3,1,3,2,3,1,2,0,3,0,3,3,1,2,2,11,2,3,2,5,1,1,6,2,2,2,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.16,-4636,14696,-11792,-32768,-14995,-2319,3,3,3,0,2,3,2,11,2,2,3,1,3,2,3,1,2,0,3,0,3,3,1,2,2,11,2,3,2,5,1,1,6,2,2,2,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.17,-1088,12848,-12552,-32768,-14480,928,1,2,4,1,3,0,3,1,2,3,1,1,1,3,2,1,2,3,4,0,0,2,1,2,4,1,3,1,0,2,4,1,4,2,1,1,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.18,-2988,-3012,-14984,2839,-2142,386,0,0,0,0,0,0,0,0,9,217,230,24,21,180,83,57,0,0,0,0,101,205,50,15,0,0,0,0,0,0,0,0,201,130,111,35,207,230,144,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.19,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.2,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.21,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.22,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.23,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.24,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.25,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.26,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.27,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.28,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.29,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.3,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.31,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.32,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.33,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.34,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.35,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.36,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.37,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.38,-6096,-764,-12940,1444,-1758,251,0,0,0,0,0,0,0,0,9,223,203,21,21,193,89,56,0,0,0,0,101,194,49,14,0,0,0,0,0,0,0,0,183,95,101,11,165,239,166,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.39,-6996,-2408,-13612,649,-112,24,0,1,2,0,0,0,0,0,10,241,227,23,20,195,95,56,1,0,0,0,102,197,49,14,0,0,0,0,0,0,1,0,188,92,103,10,129,235,167,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4,-6956,-1460,-14944,63,1593,-147,0,1,1,0,0,0,1,0,9,240,229,23,21,198,100,56,0,0,0,0,104,189,47,13,0,0,0,0,1,0,1,0,191,90,98,10,131,241,165,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.41,-5796,-1008,-15936,-90,2843,-355,0,0,0,0,0,0,0,0,10,242,229,23,19,137,83,52,0,0,0,0,106,191,47,14,0,0,0,0,1,0,0,0,214,111,97,13,133,248,166,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.42,-3148,-528,-16248,352,2808,-450,0,0,0,0,0,0,0,0,8,213,212,18,15,108,38,43,1,0,0,0,82,101,35,9,0,0,1,0,0,0,0,0,210,165,55,219,222,58,225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.43,-3148,-528,-16248,352,2808,-450,0,0,0,0,0,0,0,0,8,213,212,18,15,108,38,43,1,0,0,0,82,101,35,9,0,0,1,0,0,0,0,0,210,165,55,219,222,58,225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.44,-3148,-528,-16248,352,2808,-450,0,0,0,0,0,0,0,0,8,213,212,18,15,108,38,43,1,0,0,0,82,101,35,9,0,0,1,0,0,0,0,0,210,165,55,219,222,58,225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.45,-3148,-528,-16248,352,2808,-450,0,0,0,0,0,0,0,0,8,213,212,18,15,108,38,43,1,0,0,0,82,101,35,9,0,0,1,0,0,0,0,0,210,165,55,219,222,58,225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.46,-3708,-1056,-15712,463,2744,-400,1,0,0,0,0,0,0,0,7,187,217,16,14,107,59,39,0,0,0,0,68,35,28,8,0,0,0,1,0,1,0,0,229,184,40,215,231,88,226,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.47,-2956,-2628,-15612,1098,2851,-435,0,0,0,0,0,0,0,0,6,173,226,15,13,117,55,37,0,0,0,0,67,53,27,7,47,27,13,227,19,43,27,2,243,111,171,216,1,18,209,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.48,-2516,-2680,-17132,4723,-917,-605,9,22,49,0,97,178,174,105,144,206,4,80,72,222,246,64,0,0,0,0,12,197,20,180,245,18,170,152,121,253,125,185,182,187,74,245,21,154,193,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.49,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.51,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.52,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.53,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.54,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.55,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.56,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.57,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.58,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.59,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.6,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.61,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.62,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.63,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.64,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.65,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.66,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.67,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.68,-2948,-2748,-18572,4873,-1182,-607,11,33,69,2,138,213,208,203,245,222,25,119,98,229,29,159,0,0,0,0,58,199,32,189,230,25,161,125,61,208,62,128,148,154,199,195,14,82,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.69,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.71,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.72,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.73,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.74,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.75,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.76,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.77,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.78,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.79,-3540,-2936,-18684,4638,-1048,-598,51,39,87,56,193,255,242,85,24,242,47,78,125,18,97,197,1,0,0,0,100,227,39,207,208,26,156,95,46,145,219,75,77,102,142,130,5,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
