timestep,L_acc_x,L_acc_y,L_acc_z,L_gyro_x,L_gyro_y,L_gyro_z,L_pressure_1,L_pressure_2,L_pressure_3,L_pressure_4,L_pressure_5,L_pressure_6,L_pressure_7,L_pressure_8,L_pressure_9,L_pressure_10,L_pressure_11,L_pressure_12,L_pressure_13,L_pressure_14,L_pressure_15,L_pressure_16,L_pressure_17,L_pressure_18,L_pressure_19,L_pressure_20,L_pressure_21,L_pressure_22,L_pressure_23,L_pressure_24,L_pressure_25,L_pressure_26,L_pressure_27,L_pressure_28,L_pressure_29,L_pressure_30,L_pressure_31,L_pressure_32,L_pressure_33,L_pressure_34,L_pressure_35,L_pressure_36,L_pressure_37,L_pressure_38,L_pressure_39,L_pressure_40,R_acc_x,R_acc_y,R_acc_z,R_gyro_x,R_gyro_y,R_gyro_z,R_pressure_1,R_pressure_2,R_pressure_3,R_pressure_4,R_pressure_5,R_pressure_6,R_pressure_7,R_pressure_8,R_pressure_9,R_pressure_10,R_pressure_11,R_pressure_12,R_pressure_13,R_pressure_14,R_pressure_15,R_pressure_16,R_pressure_17,R_pressure_18,R_pressure_19,R_pressure_20,R_pressure_21,R_pressure_22,R_pressure_23,R_pressure_24,R_pressure_25,R_pressure_26,R_pressure_27,R_pressure_28,R_pressure_29,R_pressure_30,R_pressure_31,R_pressure_32,R_pressure_33,R_pressure_34,R_pressure_35,R_pressure_36,R_pressure_37,R_pressure_38,R_pressure_39,R_pressure_40
67.67,696,1168,-1227,-1018,-690,-2627,1,1,2,0,1,1,1,11,0,0,1,14,0,2,0,1,0,0,0,0,0,2,16,0,1,6,2,2,4,3,2,0,2,3,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.68,696,1168,-1227,-1018,-690,-2627,1,1,2,0,1,1,1,11,0,0,1,14,0,2,0,1,0,0,0,0,0,2,16,0,1,6,2,2,4,3,2,0,2,3,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.69,696,1168,-1227,-1018,-690,-2627,1,1,2,0,1,1,1,11,0,0,1,14,0,2,0,1,0,0,0,0,0,2,16,0,1,6,2,2,4,3,2,0,2,3,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.7,525,853,-1366,-1391,168,-2155,2,4,3,0,0,1,3,10,2,3,3,15,1,2,0,14,0,0,0,0,2,2,15,1,1,5,0,2,2,0,3,0,0,4,4,2,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.71,-427,602,-1338,-1800,-90,-55,1,3,1,0,1,1,2,10,0,1,2,0,3,0,2,13,2,1,2,0,4,2,15,1,3,0,2,2,0,3,3,0,1,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.72,-232,557,-1388,-1782,-700,200,1,0,3,0,1,2,2,11,1,1,1,13,2,2,3,14,1,0,3,0,2,2,16,2,2,6,2,2,2,2,1,5,1,2,4,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.73,-105,534,-1433,-1756,-1160,447,2,2,1,0,2,1,2,10,1,1,2,0,3,1,2,0,2,2,0,0,2,2,1,1,0,1,1,1,1,3,0,0,3,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.74,-105,534,-1433,-1756,-1160,447,2,2,1,0,2,1,2,10,1,1,2,0,3,1,2,0,2,2,0,0,2,2,1,1,0,1,1,1,1,3,0,0,3,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.75,-105,534,-1433,-1756,-1160,447,2,2,1,0,2,1,2,10,1,1,2,0,3,1,2,0,2,2,0,0,2,2,1,1,0,1,1,1,1,3,0,0,3,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.76,-105,534,-1433,-1756,-1160,447,2,2,1,0,2,1,2,10,1,1,2,0,3,1,2,0,2,2,0,0,2,2,1,1,0,1,1,1,1,3,0,0,3,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.77,-105,534,-1433,-1756,-1160,447,2,2,1,0,2,1,2,10,1,1,2,0,3,1,2,0,2,2,0,0,2,2,1,1,0,1,1,1,1,3,0,0,3,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.78,-54,507,-1503,-1760,-1448,691,2,2,2,0,2,1,3,11,1,0,4,14,3,1,3,14,3,0,3,0,2,3,17,2,1,6,3,1,2,1,2,4,1,2,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.79,-438,77,-2716,-3454,-739,1119,2,4,2,0,3,0,1,0,3,1,3,0,2,1,3,0,5,0,2,0,2,0,1,0,3,0,3,1,2,4,1,6,2,1,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.8,-496,42,-2853,-3560,-748,1090,0,6,0,0,3,0,2,0,2,0,0,0,1,2,1,1,1,0,3,0,2,2,0,1,2,7,2,2,2,2,2,6,2,2,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.81,-507,-18,-2996,-3673,-782,1095,2,2,2,0,2,1,2,11,4,1,2,13,2,1,0,0,2,1,2,0,3,3,17,3,2,7,1,1,2,0,3,4,1,2,5,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.82,-507,-18,-2996,-3673,-782,1095,2,2,2,0,2,1,2,11,4,1,2,13,2,1,0,0,2,1,2,0,3,3,17,3,2,7,1,1,2,0,3,4,1,2,5,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.83,-507,-18,-2996,-3673,-782,1095,2,2,2,0,2,1,2,11,4,1,2,13,2,1,0,0,2,1,2,0,3,3,17,3,2,7,1,1,2,0,3,4,1,2,5,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.84,-507,-18,-2996,-3673,-782,1095,2,2,2,0,2,1,2,11,4,1,2,13,2,1,0,0,2,1,2,0,3,3,17,3,2,7,1,1,2,0,3,4,1,2,5,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.85,-450,-155,-3140,-3790,-801,1148,4,4,2,0,3,4,1,11,0,3,2,15,0,6,1,15,0,4,0,0,0,0,15,0,6,4,0,0,2,0,1,0,0,2,4,6,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.86,-453,-311,-3287,-3891,-772,1249,3,3,3,0,7,2,0,8,3,2,2,14,1,2,6,0,0,1,1,0,2,0,0,0,1,1,0,0,0,2,2,4,1,1,4,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.87,-645,-1219,-3612,-4005,-668,1692,2,2,2,0,1,2,1,0,1,2,0,15,0,2,1,1,1,2,2,0,2,2,2,4,0,1,1,3,1,3,1,0,2,2,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.88,-664,-1546,-3713,-3973,-674,1839,0,0,1,0,1,5,0,0,5,1,1,0,2,0,0,0,0,2,1,0,3,0,0,2,2,0,4,3,6,4,4,0,1,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.89,-664,-1546,-3713,-3973,-674,1839,0,0,1,0,1,5,0,0,5,1,1,0,2,0,0,0,0,2,1,0,3,0,0,2,2,0,4,3,6,4,4,0,1,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.9,-664,-1546,-3713,-3973,-674,1839,0,0,1,0,1,5,0,0,5,1,1,0,2,0,0,0,0,2,1,0,3,0,0,2,2,0,4,3,6,4,4,0,1,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.91,-664,-1546,-3713,-3973,-674,1839,0,0,1,0,1,5,0,0,5,1,1,0,2,0,0,0,0,2,1,0,3,0,0,2,2,0,4,3,6,4,4,0,1,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.92,-664,-1546,-3713,-3973,-674,1839,0,0,1,0,1,5,0,0,5,1,1,0,2,0,0,0,0,2,1,0,3,0,0,2,2,0,4,3,6,4,4,0,1,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.93,-535,-2032,-3761,-3905,-793,1943,5,2,2,0,3,0,2,14,5,1,4,16,0,1,4,16,1,0,3,0,6,3,16,2,0,5,0,0,3,2,1,8,1,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.94,-182,-2638,-3805,-3791,-1049,1971,2,3,0,0,0,2,2,11,1,5,0,13,4,3,2,2,0,0,3,0,4,0,0,0,0,1,0,0,0,0,3,3,3,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.95,-272,-4489,-2194,-2267,-188,1605,3,0,0,0,2,3,1,0,0,2,2,0,0,2,0,1,0,0,3,0,2,0,0,3,2,0,4,3,1,2,0,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.96,-1096,-5050,-2251,-1512,1278,1049,2,3,6,0,3,2,4,10,1,0,4,15,3,3,1,15,2,2,2,0,2,2,16,0,2,4,1,3,3,0,1,4,2,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.97,-1096,-5050,-2251,-1512,1278,1049,2,3,6,0,3,2,4,10,1,0,4,15,3,3,1,15,2,2,2,0,2,2,16,0,2,4,1,3,3,0,1,4,2,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.98,-1096,-5050,-2251,-1512,1278,1049,2,3,6,0,3,2,4,10,1,0,4,15,3,3,1,15,2,2,2,0,2,2,16,0,2,4,1,3,3,0,1,4,2,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.99,-1096,-5050,-2251,-1512,1278,1049,2,3,6,0,3,2,4,10,1,0,4,15,3,3,1,15,2,2,2,0,2,2,16,0,2,4,1,3,3,0,1,4,2,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-1326,-5425,-2122,-1026,1606,587,1,1,2,0,1,3,0,11,1,2,0,13,2,3,1,2,2,0,3,0,1,2,0,1,3,0,1,0,2,0,3,5,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.01,-1032,-5881,-2346,-370,1696,100,4,1,2,0,2,1,4,12,4,0,2,17,0,0,0,0,0,4,2,0,4,2,0,2,3,1,6,3,4,0,5,0,3,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.02,-60,1795,-1749,2579,1268,-341,0,0,2,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,5,0,7,1,210,67,5,135,52,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.03,-180,755,-2243,3172,1083,-267,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,0,0,0,2,3,0,0,2,0,0,0,3,0,0,0,16,1,2,167,6,149,246,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.04,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.05,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.06,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.07,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.08,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.09,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.1,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.11,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.12,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.13,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.14,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.15,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.16,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.17,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.18,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.19,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.2,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.21,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.22,24,-97,-2470,3633,893,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,23,0,15,133,8,143,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.23,-269,-66,-2464,3843,753,-387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,21,62,221,129,101,223,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.24,135,-219,-2208,2033,-117,-66,0,0,1,0,0,0,0,0,0,0,0,0,1,55,213,0,0,0,0,0,1,130,0,1,121,1,3,196,6,104,34,4,111,82,222,147,119,216,43,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.25,-596,-731,-2109,1495,-77,8,0,0,0,0,0,0,0,0,1,64,0,0,3,183,239,2,0,0,0,0,3,163,1,3,148,2,4,5,10,123,55,103,161,246,236,198,106,100,245,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.26,-480,2,-2163,1013,-15,37,0,0,0,0,0,0,0,0,0,81,0,0,6,216,145,4,0,0,0,0,3,198,2,3,148,3,5,76,10,141,95,130,236,141,249,197,237,58,239,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.27,-480,2,-2163,1013,-15,37,0,0,0,0,0,0,0,0,0,81,0,0,6,216,145,4,0,0,0,0,3,198,2,3,148,3,5,76,10,141,95,130,236,141,249,197,237,58,239,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.28,-480,2,-2163,1013,-15,37,0,0,0,0,0,0,0,0,0,81,0,0,6,216,145,4,0,0,0,0,3,198,2,3,148,3,5,76,10,141,95,130,236,141,249,197,237,58,239,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.29,-480,2,-2163,1013,-15,37,0,0,0,0,0,0,0,0,0,81,0,0,6,216,145,4,0,0,0,0,3,198,2,3,148,3,5,76,10,141,95,130,236,141,249,197,237,58,239,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.3,-309,-287,-2009,722,42,37,0,0,0,0,0,0,0,0,1,93,42,0,7,241,53,6,0,0,0,0,3,214,2,4,146,4,7,143,12,152,28,188,32,78,223,215,173,30,219,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.31,-412,-158,-1962,-63,54,4,0,0,0,0,0,0,0,0,8,15,164,4,0,0,0,0,0,0,0,0,72,35,5,11,149,10,18,253,37,30,62,225,98,199,171,231,156,49,164,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.32,-483,-116,-1990,-64,60,0,0,0,0,0,0,0,0,0,8,252,152,4,0,0,0,0,0,0,0,0,56,19,5,11,148,11,18,252,37,46,64,227,95,201,195,229,156,23,166,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.33,-399,-138,-2032,-59,66,-3,0,0,0,0,0,0,0,0,8,251,152,3,0,0,0,0,0,0,0,0,55,10,4,11,148,11,18,252,38,47,71,230,95,202,196,227,159,21,167,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.34,-462,-141,-2020,-46,66,-6,0,0,0,0,0,0,0,0,8,252,154,3,0,0,0,0,0,0,0,0,56,11,4,11,141,9,19,253,38,50,74,231,99,200,192,227,162,22,167,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
